game_id,player_id,event_id,result,x,y,PTS_TYPE,SHOT_DIST,CLOSE_DEF_DIST
21500002,2544,96,2,29.43684,40.10602,5.86306965312,28.5589960157,3
21500002,201567,101,2,8.9484,25.0822,1.9899889369,3.74930118822,2
21500002,2592,115,2,25.9085,10.96055,8.47314936803,25.0189553849,3
21500002,2592,123,2,13.32025,47.51591,16.893385305,23.9354269482,3
21500002,201565,125,2,47.62067,6.94124,16.0237360416,44.9650534525,3
21500002,2544,131,1,5.45149,21.27636,2.0217416854,3.73212299767,2
21500002,202734,136,1,79.87774,33.83473,8.29773081013,12.5562405871,2
21500002,203099,137,2,25.07158,12.73093,8.4525706739,23.3540097277,2
21500002,202703,141,2,81.89615,29.86565,5.33900291127,8.44616449905,2
21500002,202710,143,1,84.71216,6.07699,2.36726990113,19.359512993,2
21500002,202684,144,2,15.12,41.06667,8.06190688711,18.882380276,2
21500002,203099,149,2,23.2114,41.46988,9.42745977587,24.4062999485,3
21500002,201565,151,1,26.20418,35.59013,19.9138036444,23.5228916354,2
21500002,203503,155,1,66.81529,5.13462,9.39190510056,29.6304032428,3
21500002,2590,156,1,70.40109,26.72158,27.8685957869,18.4792783107,2
21500002,202710,157,2,73.05233,44.62346,8.46950109256,25.1608682839,3
21500002,201565,166,2,25.86752,32.40838,29.2946664715,21.9551924878,2
21500002,2544,168,2,24.73661,24.4153,9.45583831275,19.5453576171,2
21500002,201565,170,2,78.68333,20.8221,5.39316272212,10.9454036152,2
21500002,202710,171,1,87.41088,23.20135,9.06352241126,2.27261879709,2
21500002,202389,173,2,8.53799,7.15004,8.64986326017,18.1593846053,2
21500002,201565,519,2,10.85105,5.30045,2.77499861659,20.4940634405,2
21500002,201567,178,2,24.04198,13.67138,8.43584557664,21.9854006428,2
21500002,2200,180,2,79.38671,14.85858,7.58983873413,13.8368503728,2
21500002,201567,542,2,88.27274,19.24198,3.56317084903,5.78211011898,2
21500002,2544,182,2,38.91237,10.98016,13.4850866191,36.5113654174,3
21500002,2544,184,2,9.22475,15.77251,2.82314195708,10.0670345317,2
21500002,202710,186,2,78.92606,41.4724,13.4057677825,19.2050684165,2
21500002,202710,198,2,65.35741,26.39175,13.6051635422,23.4838666742,2
21500002,201166,201,1,57.40259,36.60919,12.6581014909,33.4749256484,3
21500002,2747,202,2,26.45355,38.08236,12.0623988888,24.9571939683,3
21500002,2544,205,1,45.36389,6.96306,14.3745413827,44.0280508823,3
21500002,202710,207,2,82.67138,35.51737,2.85946904669,12.1727176432,2
21500002,202710,548,1,8.38283,43.81921,12.726635699,19.0864630519,2
21500002,2747,221,2,11.3146,43.58867,3.46958041374,19.5685202693,2
21500002,202703,550,2,26.6243,10.11642,9.64143223091,26.0868086225,3
21500002,2747,230,2,24.1042,35.4566,7.02184359106,21.6034548441,2
21500002,2590,232,1,79.5478,31.85984,14.4495117203,11.5178387584,2
21500002,201565,233,1,43.67634,10.25477,15.0879315211,41.2049820719,3
21500002,2590,234,2,86.1093,14.24104,35.3879231808,11.0903149988,2
21500002,203503,236,2,67.63429,9.69409,12.5301942128,26.1200719894,3
21500002,203503,246,2,71.89201,5.85206,12.9627379677,25.5445440766,3
21500002,201565,553,2,31.25798,36.14587,12.7363973509,28.3416432081,3
21500002,2590,248,2,14.73579,41.80907,2.80941321583,19.3255303986,2
21500002,2210,251,1,85.70962,16.08893,3.47261072349,9.43173457479,2
21500002,201565,252,2,36.17987,6.99794,24.4198625755,35.8305248281,3
21500002,203503,255,1,67.79463,38.94258,15.4851062558,25.2115272424,3
21500002,201567,259,2,28.60557,21.94876,10.7807223562,23.6036177855,2
21500002,201565,261,2,80.94939,12.75438,2.6737290083,14.5460402363,2
21500002,201567,263,1,29.92111,22.77031,11.907874492,24.8214584005,3
21500002,203926,264,1,81.85414,2.94253,7.6686487446,23.1252449488,2
21500002,201567,265,2,15.52141,45.80698,14.5573523439,23.2263195773,2
21500002,203521,278,1,76.33144,7.92576,29.8110808988,21.142248226,2
21500002,203926,279,1,73.09029,4.59686,11.8905306222,25.7504001939,3
21500002,2210,280,2,22.62173,9.34219,3.08624256221,23.4239981683,2
21500002,201959,282,2,88.49107,17.9831,2.91555833421,7.02369727102,2
21500002,2544,284,2,24.32787,44.28026,4.67665565652,27.1588629439,3
21500002,203926,286,1,84.5929,3.96675,7.30190988479,21.4498786937,2
21500002,2544,288,1,83.58097,33.60878,16.0691038172,10.0672422852,2
21500002,203926,289,2,31.75481,47.19677,20.1694721982,34.6100351426,3
21500002,2544,295,1,80.12118,6.45174,1.92445962878,20.4782778968,2
21500002,203503,298,1,32.17043,8.09289,18.9423988936,31.831658187,3
21500002,2544,299,1,77.31835,11.83629,5.74032650358,17.4674425056,2
21500002,202703,300,1,33.71918,25.48559,14.9639648777,28.5233137191,3
21500002,201567,301,1,73.21592,40.11245,8.98458747609,21.7082863084,2
21500002,201565,302,1,78.53193,13.50772,35.4618610447,15.4112219218,2
21500002,202389,307,1,87.79725,26.92037,3.28891115873,2.16640912558,2
21500002,2200,308,1,98.46591,22.37961,50.1499671938,10.014802039,2
21500002,201567,309,2,64.43658,29.0562,9.15492526174,24.6987650002,3
21500002,201565,311,2,24.93874,45.44823,9.05008464209,28.4209072149,3
21500002,2747,313,2,61.1949,17.90398,9.38726251049,28.5025445505,3
21500002,201565,315,1,57.20989,7.72628,17.0205007011,36.0043949047,3
21500002,203503,320,1,29.23133,32.86766,20.3834251455,25.2864567594,3
21500002,2747,323,1,83.92013,47.89894,5.96475510875,23.4131284612,3
21500002,203503,324,2,17.74475,4.53419,10.2807076321,24.0045856352,3
21500002,2200,332,2,19.4414,16.50382,8.95930014796,16.5832007933,2
21500002,203503,336,2,23.32537,4.99006,4.28528924215,26.9986432333,3
21500002,2747,340,1,61.45487,20.03599,7.05057112297,27.792040767,3
21500002,201565,341,1,47.24545,7.64157,18.1338251482,45.0343837281,3
21500002,2590,342,2,19.74756,12.92677,22.6099067647,18.9048772698,2
21500002,201565,344,2,62.85436,42.50488,1.82970018074,31.2985152815,3
21500002,201567,346,1,87.81909,26.0513,2.1319785922,1.43785121556,2
21500002,201565,523,1,27.13543,40.90478,9.23223797502,27.0947433303,3
21500002,202710,353,2,18.25304,4.43369,5.45337499118,24.3588784688,3
21500002,203521,358,2,31.02885,5.50951,21.270515105,32.3575136987,3
21500002,201166,360,1,21.85676,4.70899,4.48089105641,26.2520997354,3
21500002,2747,361,2,66.48915,14.80258,5.15829235911,24.5308255544,3
21500002,203521,366,1,43.94542,11.90434,9.95711515398,40.8987026911,3
21500002,201166,367,1,30.71169,40.99639,3.19712908548,30.1119713683,3
21500002,202389,368,2,63.99382,27.21406,10.0743646482,24.9047912634,3
21500002,201166,371,2,74.9065,35.69159,23.2785889285,17.5310991948,2
21500002,2210,377,2,76.14729,4.58622,11.0804594461,24.0169416086,3
21500002,202734,379,1,48.31903,43.98058,11.3154708149,44.7098574061,3
21500002,203521,380,2,26.23361,39.92161,26.9993860245,25.7888967314,3
21500002,2210,382,1,69.37992,40.68125,7.69150415628,24.9607914291,3
21500002,202734,384,1,28.336,11.17973,8.58509000536,26.9494778961,3
21500002,2747,385,1,78.46083,42.06558,2.79307224119,19.9532568025,2
21500002,2210,391,1,73.10321,7.90107,1.18946610208,23.2112607036,2
21500002,201166,392,2,74.25658,40.15841,15.3788905484,21.0068669493,2
21500002,2210,394,2,57.78635,27.67325,15.5875405732,31.1286484108,3
21500002,201166,398,2,76.9932,28.64996,19.5233685069,12.3581039906,2
21500002,2590,400,1,25.56746,14.90981,21.4928107399,22.7298341632,2
21500002,202734,401,2,19.87491,48.37132,4.13578672164,27.5965864203,3
21500002,202734,416,2,84.93339,35.0465,15.920873518,10.7648889981,2
21500002,2590,418,1,57.77484,37.63915,15.1230934547,33.5008755967,3
21500002,201166,419,2,79.60734,33.57936,17.8990888072,12.574196431,2
21500002,2590,421,2,70.31736,5.22042,4.11636173347,27.0710133971,3
21500002,201166,423,2,56.14941,37.78055,21.1358218683,35.0628505066,3
21500002,203521,425,2,58.82817,11.96735,7.13403038049,32.682725706,3
21500002,202734,427,1,25.14113,8.47955,8.1644469439,25.895442338,3
21500002,2760,428,2,68.70307,23.37685,10.3194749871,20.1623711737,2
21500002,201567,440,2,82.90533,1.42925,12.8424133809,24.2966538843,3
21500002,201959,443,1,23.09942,17.61214,11.4185996907,19.3641346751,2
21500002,2200,448,2,31.07123,16.4731,9.61129293588,27.2402012717,3
21500002,2544,450,1,47.47046,2.85135,14.3779499671,46.8902289761,3
21500002,2200,451,2,37.14612,22.62318,9.02642674578,32.0344167477,3
21500002,2544,453,1,31.04634,45.41259,19.2794602262,32.9348921647,3
21500002,202710,455,2,10.03999,43.43551,13.2370790019,19.0602605481,2
21500002,2544,457,2,24.23994,8.38965,26.445871713,25.2670346959,3
21500002,202710,472,1,12.26002,36.74892,6.43163669728,13.7069691605,2
21500002,2590,473,1,17.28777,26.48164,35.4989604881,12.1782363527,2
21500002,201565,476,1,31.02948,9.32854,9.37816388343,30.2118634911,3
21500002,202684,479,1,87.447,26.66116,2.11140235211,2.14244289203,2
21500002,201565,480,2,57.35387,38.64891,28.3777311778,34.2804876886,3
21500002,2544,482,1,25.72166,40.82605,20.9651660445,25.9152925463,3
21500002,202703,483,1,18.95093,44.78317,5.95313378759,24.0927767415,3
21500002,201567,488,2,90.65541,22.15738,6.10330186149,3.39455957858,2
21500002,2544,500,1,18.94342,12.08858,36.8377508163,18.8569976325,2
21500002,202710,501,1,20.90863,3.88221,3.04766432682,26.3196145671,3
21500002,2747,502,2,66.33962,45.82522,4.77255093594,30.6293724682,3
